label_id,label_name,img_name,xmin,ymin,xmax,ymax
id_12,live,real_12_251_jpg.rf.245d081f5e6e7e1203e2d192bba450c8.jpg,235,54,468,384
id_12,live,real_12_251_jpg.rf.32923691d1805b4fd1e515d58af582a6.jpg,236,95,469,425
id_12,live,real_12_251_jpg.rf.fd46bdf25cca1c21d5ea42952c526056.jpg,182,90,415,420
id_12,live,real_12_254_jpg.rf.223f2a3afc9c558be32c4888f07b6049.jpg,237,94,469,423
id_12,live,real_12_257_jpg.rf.083d013695c27e59db33484a4c913c79.jpg,236,75,464,399
id_12,live,real_12_257_jpg.rf.d60c490e5b3d2b55cf3ea2970a8b4498.jpg,234,83,462,407
id_12,live,real_12_257_jpg.rf.ef43ae295fdba5535edd16496c57f63a.jpg,240,98,468,422
id_12,live,real_12_260_jpg.rf.43372936d825ddef6cc6f2a81aff76f0.jpg,242,100,470,424
id_12,live,real_12_263_jpg.rf.5b118cec203450fbcc5a217fd486835a.jpg,244,103,471,426
id_12,live,real_12_263_jpg.rf.7801a36071d4d29ae884d17db8c94886.jpg,228,98,455,421
id_12,live,real_12_263_jpg.rf.bb711603977c4c857756b3a72a0d8db6.jpg,244,103,471,426
id_12,live,real_12_266_jpg.rf.9b46de13ec76e827da5834beee4e187f.jpg,243,103,470,424
id_12,live,real_12_269_jpg.rf.0c052b89248ec0ec1e7559fd5db07b20.jpg,245,100,472,423
id_12,live,real_12_26_jpg.rf.44cb76da7996a2106b821409d35728fd.jpg,153,51,406,410
id_12,live,real_12_26_jpg.rf.981f85e301f0a550a70cb8b6ba91d485.jpg,194,90,447,449
id_12,live,real_12_26_jpg.rf.f986e6e50f0f4f35189c436a70f0269b.jpg,193,74,446,433
id_12,live,real_12_272_jpg.rf.28c938ce139229092c34f84e6e58f84f.jpg,238,72,468,398
id_12,live,real_12_272_jpg.rf.83525895ad239ce2d24f0d50ad3108d2.jpg,204,82,434,408
id_12,live,real_12_272_jpg.rf.d676397941a5925db21f846ce1a19cc8.jpg,244,96,474,422
id_12,live,real_12_275_jpg.rf.195029c310e6bcd8438338ac4c785b2d.jpg,245,92,475,418
id_12,live,real_12_275_jpg.rf.97bd28b1124889bb9b9cfb4479dfae06.jpg,244,94,474,420
id_12,live,real_12_275_jpg.rf.db1018fc701976cf54e6903121e7962b.jpg,245,95,475,421
id_12,live,real_12_278_jpg.rf.b94384eeac128f56102724255e89f1f7.jpg,246,94,478,423
id_12,live,real_12_281_jpg.rf.4d810ad7147d3cb80a3a0889cb27f03c.jpg,197,70,432,403
id_12,live,real_12_281_jpg.rf.741e2f5ec924423e0f7934808d437a4c.jpg,245,95,480,428
id_12,live,real_12_281_jpg.rf.8e13e498123ccf8a776631b33d4dbbcd.jpg,237,91,472,424
id_12,live,real_12_284_jpg.rf.6a9ca40ee0847abb6d2ef0f42de07c64.jpg,209,70,442,402
id_12,live,real_12_284_jpg.rf.8741de542ad38fda0cd26bc0a48f0e63.jpg,247,94,480,426
id_12,live,real_12_284_jpg.rf.d141f9f1e8867545b77e84b9847ae13b.jpg,237,82,470,414
id_12,live,real_12_287_jpg.rf.31f1f3b75b0741c569e5661dbba43c55.jpg,245,92,481,426
id_12,live,real_12_287_jpg.rf.b498b3902f49c46f170f397192a9b3e5.jpg,235,82,471,416
id_12,live,real_12_287_jpg.rf.c9436b2795beebcb89f181bb10a89a76.jpg,198,80,434,414
id_12,live,real_12_290_jpg.rf.230704a82abe42e3cc034bb5c9830812.jpg,246,95,481,428
id_12,live,real_12_290_jpg.rf.2ac7958728b64a4d46e077f9b1c9ecb8.jpg,244,94,479,427
id_12,live,real_12_290_jpg.rf.e5ad247bb04302ba9b0f83a64e939430.jpg,238,86,473,419
id_12,live,real_12_293_jpg.rf.040055987ad1229848c2bf5bf016a706.jpg,244,93,480,428
id_12,live,real_12_293_jpg.rf.c6107497cd425063d26fbfaf2782759e.jpg,230,85,466,420
id_12,live,real_12_293_jpg.rf.dfb8ce0b39b78a84c676c83dbd36a2d0.jpg,241,81,477,416
id_12,live,real_12_296_jpg.rf.2d5c6eca2f0506da95a6fbe446f5f15e.jpg,241,89,479,427
id_12,live,real_12_296_jpg.rf.5c0ea98b08e996cf08a38827cb12da53.jpg,201,79,439,417
id_12,live,real_12_296_jpg.rf.dea50d2495e14d86bcff8c323a8dd00b.jpg,211,47,449,385
id_12,live,real_12_299_jpg.rf.5e598b1ad672a0d91a69fa8bc0cdaf75.jpg,231,80,472,421
id_12,live,real_12_299_jpg.rf.b0541f6f7ea39560473b7f2218d1a181.jpg,240,85,481,426
id_12,live,real_12_299_jpg.rf.e5b726fb6fc258efaee874a2c4714855.jpg,233,75,474,416
id_12,live,real_12_29_jpg.rf.6618296801f323cac1da000c6f66b8ba.jpg,189,85,447,450
id_12,live,real_12_2_jpg.rf.223fb31b1483f567df701196d9e139d9.jpg,158,59,418,428
id_12,live,real_12_2_jpg.rf.4078fa88e2f6454fb40f04f508d200ac.jpg,192,40,452,409
id_12,live,real_12_2_jpg.rf.c1c9ea7af7f3a039c0ffaea2b81716f5.jpg,196,82,456,451
id_12,live,real_12_302_jpg.rf.b90c1b3b7d055247b664e35610d0552d.jpg,225,70,469,416
id_12,live,real_12_302_jpg.rf.c6680fed59231651c09d94e284e32e33.jpg,235,80,479,426
id_12,live,real_12_302_jpg.rf.d043452950191c35cb615ffe49c2c1ff.jpg,234,78,478,424
id_12,live,real_12_305_jpg.rf.105baf4fe41a2fa49e07ce0913551d05.jpg,205,58,446,399
id_12,live,real_12_305_jpg.rf.2f801713e6e0edc546a7ad6c0dac6b87.jpg,233,83,474,424
id_12,live,real_12_305_jpg.rf.42f8bec0aef84c30d508a437cacf223b.jpg,227,68,468,409
id_12,live,real_12_308_jpg.rf.0319325c07810a6709c7dc310f7b04f1.jpg,233,84,471,422
id_12,live,real_12_308_jpg.rf.2d701b4f4d3f9079c23fd9fd39f83c00.jpg,233,84,471,422
id_12,live,real_12_308_jpg.rf.b485ea639fa5127f152e0e2aef34241c.jpg,227,83,465,421
id_12,live,real_12_311_jpg.rf.0a07b5c8220372d2b95b0f87ecafef10.jpg,223,80,466,424
id_12,live,real_12_311_jpg.rf.7301ca4361745dff3b04cccc4a54466c.jpg,227,81,470,425
id_12,live,real_12_311_jpg.rf.abf8e98a55378eb272b6c9a20a69d3bb.jpg,229,81,472,425
id_12,live,real_12_314_jpg.rf.2d338e9095fd6f95f0f2e8d77a5143cf.jpg,223,80,470,430
id_12,live,real_12_314_jpg.rf.63154aab956dbf77fba139ad5a37c3cf.jpg,203,73,450,423
id_12,live,real_12_314_jpg.rf.7948058203798f0b467727b56859cf00.jpg,209,70,456,420
id_12,live,real_12_317_jpg.rf.7239307553263306bca56d96561fb7c5.jpg,216,76,469,435
id_12,live,real_12_320_jpg.rf.09bffc2efaee40836475a397bf85c92d.jpg,216,76,468,433
id_12,live,real_12_320_jpg.rf.0e39b0675e1c88c16cb997824f8689ba.jpg,215,64,467,421
id_12,live,real_12_320_jpg.rf.1a1f78ed39757101a1b92d967f68f39e.jpg,211,70,463,427
id_12,live,real_12_323_jpg.rf.5e6a814faca3c0a9cf43995bc3cd8b51.jpg,215,78,466,434
id_12,live,real_12_326_jpg.rf.0e6f744dbd7ed219547e3887954bf2c1.jpg,212,76,464,433
id_12,live,real_12_326_jpg.rf.6f5cd73e5b430b76c6872c3bb9df69b7.jpg,173,68,425,425
id_12,live,real_12_326_jpg.rf.a86acc4393bd9fa27a7de1096649b902.jpg,199,71,451,428
id_12,live,real_12_329_jpg.rf.a6e405adceb1f9a290970ee4f8ba80ea.jpg,212,77,463,433
id_12,live,real_12_32_jpg.rf.7da2f9f1c8165284c4e30e2093efbf7a.jpg,189,88,442,447
id_12,live,real_12_32_jpg.rf.9278ae429d16e94dc6abb399fe7a3d57.jpg,167,75,420,434
id_12,live,real_12_32_jpg.rf.cae1fdac0cd619243cf441f52d64361a.jpg,189,88,442,447
id_12,live,real_12_332_jpg.rf.45984f09151e082cded391e407cfc8f1.jpg,208,63,458,417
id_12,live,real_12_332_jpg.rf.5f57e24c75ca245510b46d940dceb024.jpg,212,70,462,424
id_12,live,real_12_332_jpg.rf.a72a74e01ee2545c59d60f8523b6ec80.jpg,212,76,462,430
id_12,live,real_12_335_jpg.rf.17ed36b343b0a8c2865317256c05f164.jpg,211,71,464,430
id_12,live,real_12_338_jpg.rf.2aa6e8db48a3aad191bdac6f812e9629.jpg,209,72,461,429
id_12,live,real_12_338_jpg.rf.957211ca6e73731ca17c6646e2639553.jpg,200,67,452,424
id_12,live,real_12_338_jpg.rf.b1a22e54223eb4ff66fb2277f5d6468a.jpg,193,47,445,404
id_12,live,real_12_341_jpg.rf.87ef265f635039ab1054b78fc5c0819e.jpg,151,30,402,386
id_12,live,real_12_341_jpg.rf.ae965d014c57aea2295814bafb106146.jpg,201,58,452,414
id_12,live,real_12_341_jpg.rf.f379bd746511b8440889810e1bdb074b.jpg,210,72,461,428
id_12,live,real_12_344_jpg.rf.565e25c9943f7dc5d49b7f8e4c1ff62e.jpg,209,71,462,430
id_12,live,real_12_344_jpg.rf.aa5374925267934b02a9137cb5503e91.jpg,209,67,462,426
id_12,live,real_12_344_jpg.rf.fd67f7320918626d13d9c23bff1faf26.jpg,206,69,459,428
id_12,live,real_12_347_jpg.rf.49901c3139f69369c464d57af6051c81.jpg,209,68,462,427
id_12,live,real_12_347_jpg.rf.7684fc85a02c20dd292bca6c9642f292.jpg,211,71,464,430
id_12,live,real_12_347_jpg.rf.c20d030ce16079d42189f4d806702e1b.jpg,210,68,463,427
id_12,live,real_12_350_jpg.rf.5c874bdb2500a882714399d95f6eecc9.jpg,192,48,444,405
id_12,live,real_12_350_jpg.rf.aa39d378ec75348c760831caea6b5982.jpg,181,54,433,411
id_12,live,real_12_350_jpg.rf.bfb479b90c95b5cdb50f9a00a39a573d.jpg,210,71,462,428
id_12,live,real_12_353_jpg.rf.63ca451ab749757580e2834a7e7de8ad.jpg,209,68,463,428
id_12,live,real_12_353_jpg.rf.ad8d3910cfd9ca21cf03d1a35744c67a.jpg,185,51,439,411
id_12,live,real_12_353_jpg.rf.b7746a668d93a7b77503b689c14836d9.jpg,197,30,451,390
id_12,live,real_12_356_jpg.rf.9bd345e0df13566ca1fd9563a587c2de.jpg,208,64,466,429
id_12,live,real_12_359_jpg.rf.06cfc7c86698046332721ada4f47d50c.jpg,191,47,447,410
id_12,live,real_12_359_jpg.rf.a302262a0ded88572f29de5e0ebda385.jpg,191,60,447,423
id_12,live,real_12_359_jpg.rf.f67778fa6005f8a37a8c9f20074ec2ac.jpg,207,65,463,428
id_12,live,real_12_35_jpg.rf.0f694b2a9f800d9bf5592cff8db40d83.jpg,191,94,438,444
id_12,live,real_12_35_jpg.rf.27701213b0297f266e419361a522f495.jpg,173,76,420,426
id_12,live,real_12_35_jpg.rf.aa4e2d6e89ebf44c28660ac794c586b9.jpg,183,87,430,437
id_12,live,real_12_362_jpg.rf.2e0df541ebd54c300ad865cca8fa99e4.jpg,193,48,447,408
id_12,live,real_12_362_jpg.rf.5ed253b140158bf83331208b7b92ffba.jpg,206,33,460,393
id_12,live,real_12_362_jpg.rf.cc3fdfb65bb4afc96d376e0d21bfae62.jpg,209,66,463,426
id_12,live,real_12_365_jpg.rf.7dc3528558df66a8cfa550f6ad6f3419.jpg,209,64,463,424
id_12,live,real_12_368_jpg.rf.248314bd35c3b3ae3f4d1cc632169a69.jpg,209,64,462,423
id_12,live,real_12_371_jpg.rf.b7d9c373981feb0276d55a30893272b0.jpg,192,47,444,404
id_12,live,real_12_371_jpg.rf.d761e36bafa0f76898cd011cee41b14b.jpg,208,65,460,422
id_12,live,real_12_371_jpg.rf.fff1f0c2acf00da4de935f427374a601.jpg,206,56,458,413
id_12,live,real_12_374_jpg.rf.1f435910f712acb48d9d1a4174073f65.jpg,203,41,453,395
id_12,live,real_12_374_jpg.rf.95b585d7faafa331b20830ea475424e8.jpg,203,53,453,407
id_12,live,real_12_374_jpg.rf.f1be1a5a25a6435fd7faf81f22766b9f.jpg,208,66,458,420
id_12,live,real_12_377_jpg.rf.a223dd77c16d3dd0bb80e96231688b95.jpg,208,64,461,423
id_12,live,real_12_380_jpg.rf.ab1fcb72b36cce745729089e0706762d.jpg,207,63,459,420
id_12,live,real_12_383_jpg.rf.33d84357b4e1da5b5ab176188b58f5f1.jpg,204,62,458,422
id_12,live,real_12_386_jpg.rf.43e2b4029de1afda77a37c20683464ad.jpg,207,69,456,421
id_12,live,real_12_386_jpg.rf.5779745bbbbe64714b2195c6ec7552bf.jpg,205,59,454,411
id_12,live,real_12_386_jpg.rf.b6df5c01bf7bc51bd573054aa018abb2.jpg,161,48,410,400
id_12,live,real_12_389_jpg.rf.1bd253cca8e4b963ad3b90962c67280f.jpg,205,66,456,422
id_12,live,real_12_38_jpg.rf.15c86d91dee4f71d5965fa49816a4877.jpg,186,89,435,442
id_12,live,real_12_38_jpg.rf.5e092e36f857061757aa34c83f392717.jpg,188,92,437,445
id_12,live,real_12_38_jpg.rf.dc952f660d050c2604861f526268a0fd.jpg,175,69,424,422
id_12,live,real_12_392_jpg.rf.d03f482697949e35f09f984630869255.jpg,202,68,454,425
id_12,live,real_12_395_jpg.rf.16a1f7e58adb4479d5f59f262b48302c.jpg,204,70,457,429
id_12,live,real_12_395_jpg.rf.73a39933e0f6f4b9fb2f9a06c7d1a442.jpg,188,47,441,406
id_12,live,real_12_395_jpg.rf.845e443ec9b152dd4a55894b92c2940a.jpg,179,48,432,407
id_12,live,real_12_398_jpg.rf.1296bbccf94cf0238bc66811204c3ba4.jpg,162,31,413,387
id_12,live,real_12_398_jpg.rf.4a636206454b036ad844e3dabaa2fc38.jpg,202,74,453,430
id_12,live,real_12_398_jpg.rf.dfd366a2ee905e79a47caedf1f8c36b3.jpg,185,55,436,411
id_12,live,real_12_401_jpg.rf.04ea89577470a3fce539b24fc7d829ab.jpg,201,54,452,410
id_12,live,real_12_401_jpg.rf.a11dbf2bdd6e57de4d5c9bd3ef60bc5e.jpg,203,77,454,433
id_12,live,real_12_401_jpg.rf.d232a25f52f7d52ea24d4fb10142be65.jpg,197,55,448,411
id_12,live,real_12_404_jpg.rf.37926e338f8ace9863b09ba2cd902acf.jpg,200,74,458,439
id_12,live,real_12_407_jpg.rf.07b4d0066f8f1c42f3783a51975f791d.jpg,198,78,450,435
id_12,live,real_12_407_jpg.rf.22d3a7736074a4c298046c0518a130b7.jpg,197,76,449,433
id_12,live,real_12_407_jpg.rf.a94a88538c2c3d02a359f232f09c1aeb.jpg,203,80,455,437
id_12,live,real_12_410_jpg.rf.5811d6c67d8d3a2333a049f60ad64ef9.jpg,202,83,456,443
id_12,live,real_12_410_jpg.rf.98308b56de0e08992debaff043f85e94.jpg,178,63,432,423
id_12,live,real_12_410_jpg.rf.c85f4b84a9f0a086cd45282ec39d00be.jpg,193,60,447,420
id_12,live,real_12_413_jpg.rf.331e40a76831aa607a5c16104b54ab65.jpg,178,76,427,428
id_12,live,real_12_413_jpg.rf.53b3a5363fa00abb4e7582d039e75d68.jpg,205,94,454,446
id_12,live,real_12_413_jpg.rf.bd515b96d30136568f5e5f9b290f38a6.jpg,199,93,448,445
id_12,live,real_12_416_jpg.rf.82c212f03cec0653b9146ff7234df3f0.jpg,202,96,452,450
id_12,live,real_12_419_jpg.rf.52cb7271af8d070ef6920f5dfe25a1ef.jpg,202,101,453,457
id_12,live,real_12_419_jpg.rf.7d8ee9cd63a57cd53dbe9591e4eab2af.jpg,202,101,453,457
id_12,live,real_12_419_jpg.rf.d631e0c719867a985ad805d86d21fe9a.jpg,197,81,448,437
id_12,live,real_12_41_jpg.rf.01aa494509e6035c68f09cb387912f7d.jpg,184,91,430,441
id_12,live,real_12_41_jpg.rf.89a97c4a8239bf8997d62f0e05da1bed.jpg,186,92,432,442
id_12,live,real_12_41_jpg.rf.95eedaf2ee39105c09a3d3498f852a77.jpg,160,75,406,425
id_12,live,real_12_422_jpg.rf.5ba2369afbc546f317d286d336595cdb.jpg,198,103,444,453
id_12,live,real_12_422_jpg.rf.cc6b23f57f6c50d55de46baa521c65f1.jpg,161,100,407,450
id_12,live,real_12_422_jpg.rf.e24a7d1d7094820191ba646d618fba35.jpg,205,112,451,462
id_12,live,real_12_425_jpg.rf.2a9f680211d0964725f4a164aa6acc49.jpg,204,118,449,465
id_12,live,real_12_425_jpg.rf.467059ff6dafef39a6a2d90ee7e1cf59.jpg,201,99,446,446
id_12,live,real_12_425_jpg.rf.c4f332a3179eac31c19710ae96f73110.jpg,195,111,440,458
id_12,live,real_12_428_jpg.rf.43224bfa776a0cdb265f9eb05613c30d.jpg,197,119,438,460
id_12,live,real_12_428_jpg.rf.5c550065e2846755cddf50230661629d.jpg,209,125,450,466
id_12,live,real_12_428_jpg.rf.fe91524efa4769ef01834414937d76e8.jpg,198,121,439,462
id_12,live,real_12_431_jpg.rf.b1521d988a27117b2672113dd661413a.jpg,206,125,451,472
id_12,live,real_12_434_jpg.rf.4b91f3b7558060df8b91218091759a38.jpg,203,121,449,469
id_12,live,real_12_434_jpg.rf.65d13b32a9430505513e729f79764642.jpg,206,125,452,473
id_12,live,real_12_434_jpg.rf.f2ce7948e6abbf38a4d6379e9aa787a5.jpg,181,98,427,446
id_12,live,real_12_437_jpg.rf.356158ba6f579395ce170a5f22546cd4.jpg,210,131,453,475
id_12,live,real_12_437_jpg.rf.8085a397a4f68a97e4ed66b726199fac.jpg,193,82,436,426
id_12,live,real_12_437_jpg.rf.cb00102ff093c034e63fcef6ed6ea2e6.jpg,210,131,453,475
id_12,live,real_12_440_jpg.rf.135e3113af28c2c4b67d47952de189c6.jpg,205,108,448,452
id_12,live,real_12_440_jpg.rf.1dc83ed4b0c31cebd2d231004d4bd38b.jpg,209,131,452,475
id_12,live,real_12_440_jpg.rf.2f63e027334bd4bc99e5b445552602df.jpg,203,122,446,466
id_12,live,real_12_443_jpg.rf.b7cf15098f12a06e463ddd8594e42382.jpg,209,135,450,476
id_12,live,real_12_446_jpg.rf.78399ae53097d3e30dd8aaabdb8061ec.jpg,189,80,425,415
id_12,live,real_12_446_jpg.rf.84840104b53cbaea2cb5c2731168d20a.jpg,212,142,448,477
id_12,live,real_12_446_jpg.rf.9728607e2d59d3dad653bcf5481d3477.jpg,211,138,447,473
id_12,live,real_12_449_jpg.rf.15d35213ad5cd492827d0d426b946896.jpg,207,135,447,476
id_12,live,real_12_449_jpg.rf.93e3c69dd0decce5fbdf5fdb33ae66e3.jpg,211,137,451,478
id_12,live,real_12_449_jpg.rf.d4ea18a37a74d29608d0df85952ea0ec.jpg,204,94,444,435
id_12,live,real_12_44_jpg.rf.6cb92546d967d871d38e9c5c8fe140b4.jpg,188,90,435,440
id_12,live,real_12_452_jpg.rf.2c20bffe54e83896dc24e3f39783ee08.jpg,211,139,451,480
id_12,live,real_12_452_jpg.rf.974443b53569968358542235d263377a.jpg,177,129,417,470
id_12,live,real_12_452_jpg.rf.fa252cee369bd14fcf99dfc878893464.jpg,178,114,418,455
id_12,live,real_12_455_jpg.rf.143046b421433bdc452a1497c2ea77fa.jpg,214,144,450,479
id_12,live,real_12_458_jpg.rf.708e0f05e5bb473d3d7d87ca9de5ba4d.jpg,215,145,452,482
id_12,live,real_12_461_jpg.rf.55b487c3ca28831566eb7a20ebd0cd73.jpg,187,115,430,459
id_12,live,real_12_461_jpg.rf.a26e720cd10d3ff3147fe689c12e2497.jpg,211,140,454,484
id_12,live,real_12_461_jpg.rf.b8e612bd652b88107ff748614bc0a4fb.jpg,211,139,454,483
id_12,live,real_12_464_jpg.rf.d0729b1e4c1a395d9f6b2efd41cf4c15.jpg,209,140,453,486
id_12,live,real_12_467_jpg.rf.2b812fb1bb29df9dfdab3f467a01438d.jpg,208,140,453,487
id_12,live,real_12_470_jpg.rf.56f311a3189a29e0a0a849b5f474a9ec.jpg,198,126,442,472
id_12,live,real_12_470_jpg.rf.76fe71fdb302dfda19a9d83f4dd471d5.jpg,208,140,452,486
id_12,live,real_12_470_jpg.rf.9b917d25e559c570f4ddeb4cf302bb46.jpg,208,140,452,486
id_12,live,real_12_473_jpg.rf.54cf331a6f8b4fe90c51ae12c76120b0.jpg,208,141,452,487
id_12,live,real_12_476_jpg.rf.0faae375d509916569c6ed4cdaec796e.jpg,210,140,454,486
id_12,live,real_12_479_jpg.rf.07068a69c8f023966757d52718a217db.jpg,206,128,446,469
id_12,live,real_12_479_jpg.rf.2576a1ceeb040e5e394e4b444793d076.jpg,211,143,451,484
id_12,live,real_12_479_jpg.rf.e348e39fa757cabaef18950235979906.jpg,167,127,407,468
id_12,live,real_12_47_jpg.rf.2274da6744e01cc8bd92552a75f82d16.jpg,183,87,429,437
id_12,live,real_12_47_jpg.rf.9a9e9c857bf601f43c8bbeaf9908e336.jpg,185,90,431,440
id_12,live,real_12_47_jpg.rf.cb0049c1ed6ecd0dfe0ec54b0e30f757.jpg,147,82,393,432
id_12,live,real_12_482_jpg.rf.8bd0f341c1f478e3c1ba092a5d9aac89.jpg,205,140,447,483
id_12,live,real_12_482_jpg.rf.aed4bbb687ef969669c745adae065e5c.jpg,206,124,448,467
id_12,live,real_12_482_jpg.rf.dbaabf1c61e7ad5f76abeea2a7ca7c6f.jpg,211,141,453,484
id_12,live,real_12_485_jpg.rf.a2a62a451c25d691265f872278e1b39a.jpg,213,140,456,484
id_12,live,real_12_485_jpg.rf.e2e0e9172d013d3fe00e4dc095ab8e70.jpg,176,94,419,438
id_12,live,real_12_485_jpg.rf.e87d151057d04082e258f68217eec681.jpg,184,122,427,466
id_12,live,real_12_488_jpg.rf.a59eb117178b95a3042c13f78c1e4290.jpg,215,139,456,480
id_12,live,real_12_491_jpg.rf.02c08bfdcf925112151045fb883a6201.jpg,203,119,445,462
id_12,live,real_12_491_jpg.rf.424859c504b0e18bbc3eca717aaf06fd.jpg,214,136,456,479
id_12,live,real_12_491_jpg.rf.77a96d8a85982c591198112ce6cfb884.jpg,210,124,452,467
id_12,live,real_12_494_jpg.rf.27c99bf4c4ac059700db2b3fc0fb505b.jpg,214,135,452,473
id_12,live,real_12_494_jpg.rf.ce010e945d6866b5cda3c02278613cc4.jpg,204,123,442,461
id_12,live,real_12_494_jpg.rf.d7aef86d38c9e7623c6bca6f669a7db1.jpg,204,97,442,435
id_12,live,real_12_497_jpg.rf.21faf9756145e4a2832f721a68d9f73e.jpg,212,131,455,475
id_12,live,real_12_497_jpg.rf.4d83e250249559191686cbbecf11f05a.jpg,213,133,456,477
id_12,live,real_12_497_jpg.rf.f33dd7fdad3e634e431d1eac4020c089.jpg,168,68,411,412
id_12,live,real_12_500_jpg.rf.ccfc5f7f5bc2ae0f917b2eb22b4fbb76.jpg,181,96,424,440
id_12,live,real_12_500_jpg.rf.d6e8538b403b1bf57d4f3b5a51a3497b.jpg,214,129,457,473
id_12,live,real_12_500_jpg.rf.eaaf6446a96099b96c368b1d51a28a4d.jpg,197,126,440,470
id_12,live,real_12_503_jpg.rf.1b0ea635bb3b0d9e9b3c0538c6404cc8.jpg,186,100,427,441
id_12,live,real_12_503_jpg.rf.7e683a6cd42bd395d4af9cd785155e0d.jpg,212,127,453,468
id_12,live,real_12_503_jpg.rf.d21055714479d1d5d7fabcc8b91c110c.jpg,215,129,456,470
id_12,live,real_12_506_jpg.rf.2b576753e2e09c73071164f0eb9f646d.jpg,185,121,422,458
id_12,live,real_12_506_jpg.rf.b6a8178bfe0bdb82de63113f80930661.jpg,215,127,452,464
id_12,live,real_12_506_jpg.rf.e1de60468ff2f2f3116d5810b154ed65.jpg,197,105,434,442
id_12,live,real_12_509_jpg.rf.27298877acc95fbdc11351a75dbb77e0.jpg,202,98,440,436
id_12,live,real_12_509_jpg.rf.2ca990e7b2043f6f13d01f1b067204ce.jpg,213,118,451,456
id_12,live,real_12_509_jpg.rf.40cdbaa746e99d6525a0631e88c09ad0.jpg,213,121,451,459
id_12,live,real_12_50_jpg.rf.447cf81572a8d5558bab90afcf3728d4.jpg,179,89,428,442
id_12,live,real_12_50_jpg.rf.5f400b19182860155d235552c0e8cb56.jpg,171,82,420,435
id_12,live,real_12_50_jpg.rf.cd778008dd66b8dd0ee88caeaea67c86.jpg,178,88,427,441
id_12,live,real_12_53_jpg.rf.0fd28d19b7d6a793998612b79213d4dc.jpg,174,88,424,442
id_12,live,real_12_53_jpg.rf.cbe18b8e821330ab62574e5362626d4f.jpg,156,84,406,438
id_12,live,real_12_53_jpg.rf.e03e30b387d3ad708acba68bf1b8b9c0.jpg,149,63,399,417
id_12,live,real_12_56_jpg.rf.b1dbb29140f2d9e05f496ec9155b24dd.jpg,175,91,421,439
id_12,live,real_12_59_jpg.rf.7da1cbd46a2d13337e47a457dcb87be2.jpg,175,90,421,438
id_12,live,real_12_59_jpg.rf.af264d2f11f14039ba0ceab2c4a653d3.jpg,150,56,396,404
id_12,live,real_12_59_jpg.rf.b03ad27195a927c00475c021971108f3.jpg,156,72,402,420
id_12,live,real_12_5_jpg.rf.1539d60e09a8eba09c28027b400191b7.jpg,187,76,447,445
id_12,live,real_12_5_jpg.rf.55e33b38e96a443c02a639eaf694a743.jpg,196,82,456,451
id_12,live,real_12_5_jpg.rf.5d3ac76d831b67035d9c2f812cd17624.jpg,129,17,389,386
id_12,live,real_12_62_jpg.rf.f372eb42e6e11a7d3393604656c6b017.jpg,176,94,419,438
id_12,live,real_12_65_jpg.rf.106f47ff18ab3474241b8528baa9628e.jpg,163,86,409,436
id_12,live,real_12_65_jpg.rf.6dec10dcb2ac9902dd620c8933b05dc3.jpg,168,73,414,423
id_12,live,real_12_65_jpg.rf.70f2ae8309a244b312ffb34cc7774a43.jpg,171,89,417,439
id_12,live,real_12_68_jpg.rf.474087cd8493088dd7fffe56ec0811e6.jpg,171,93,413,436
id_12,live,real_12_68_jpg.rf.5681a90d70ceb4c005a6a21ba0cd265b.jpg,170,93,412,436
id_12,live,real_12_68_jpg.rf.6fa7e41daade3848b78a6b50ec087e0b.jpg,173,94,415,437
id_12,live,real_12_71_jpg.rf.2d48fa88cd864e651817d6bc0337855e.jpg,143,67,385,410
id_12,live,real_12_71_jpg.rf.9fb407bd3a285972e26a131da7f1f3f6.jpg,171,92,413,435
id_12,live,real_12_71_jpg.rf.de0f25ecddb9e47133f1796666fba98e.jpg,164,88,406,431
id_12,live,real_12_74_jpg.rf.7190e7a721b70f3d8bd073a44a44d8bb.jpg,171,95,409,433
id_12,live,real_12_74_jpg.rf.8ffe4c9b65289ace27fab27783b00a14.jpg,158,90,396,428
id_12,live,real_12_74_jpg.rf.dbccf61485747e86b702c42119732e98.jpg,169,94,407,432
id_12,live,real_12_77_jpg.rf.01e5a66293fd41b38884f7f7b74ce98e.jpg,170,92,408,430
id_12,live,real_12_77_jpg.rf.087c707c54d369280265414fb226361b.jpg,160,79,398,417
id_12,live,real_12_77_jpg.rf.b87f263ede0d60635d53fd6aa8c84a87.jpg,133,69,371,407
id_12,live,real_12_80_jpg.rf.5f9a254b52e5ac013dd32cf467892fc5.jpg,168,91,408,432
id_12,live,real_12_80_jpg.rf.9cbbbdb78bcac1a7ae3f18b55d7a6423.jpg,152,73,392,414
id_12,live,real_12_80_jpg.rf.f55eec74481ec3836ece4737350d594e.jpg,148,81,388,422
id_12,live,real_12_83_jpg.rf.21668990aa19204960bdc95840a37a3f.jpg,167,90,409,433
id_12,live,real_12_83_jpg.rf.3d6d06a8bb3fdf06951ea7b5db2600a3.jpg,125,81,367,424
id_12,live,real_12_83_jpg.rf.f42d190ed0c5972e922802a18328b660.jpg,118,52,360,395
id_12,live,real_12_86_jpg.rf.7b1d04123e5d588279fb1840fb4a1360.jpg,167,90,408,431
id_12,live,real_12_89_jpg.rf.1fbe00f0b779df446052672cb15ffaa5.jpg,150,75,392,418
