label,Facelandmark_pts,eye_side,eyelid
164_2_2.pts,68,left,95.0876215610575
164_2_2.pts,68,right,91.23722483616848
164_3_1.pts,68,left,94.43222610393359
164_3_1.pts,68,right,89.14580962872631
164_3_2.pts,68,left,94.3463248194886
164_3_2.pts,68,right,88.52753831012137
164_4_1.pts,68,left,97.11876563059847
164_4_1.pts,68,right,91.28332259265954
164_4_2.pts,68,left,93.60845208307249
164_4_2.pts,68,right,90.56561512348075
165_1_1.pts,68,left,101.87252409983869
165_1_1.pts,68,right,92.46750230050796
165_1_2.pts,68,left,102.28639770462587
165_1_2.pts,68,right,93.9591427344294
165_2_1.pts,68,left,101.5912966997611
165_2_1.pts,68,right,93.72086989581233
165_2_2.pts,68,left,100.33093561171562
165_2_2.pts,68,right,93.201670676788
165_3_1.pts,68,left,101.2974902070629
165_3_1.pts,68,right,88.88075562766359
165_3_2.pts,68,left,100.35423112557612
165_3_2.pts,68,right,94.91757904170801
165_4_1.pts,68,left,101.55935609903212
165_4_1.pts,68,right,92.73671580953737
165_4_2.pts,68,left,100.3082042354684
165_4_2.pts,68,right,94.07822224454739
166_1_1.pts,68,left,110.48530815351778
166_1_1.pts,68,right,88.7108030725558
166_1_2.pts,68,left,112.6419879998376
166_1_2.pts,68,right,92.81212412778363
166_2_1.pts,68,left,105.19638122802617
166_2_1.pts,68,right,91.68260167450282
166_2_2.pts,68,left,106.15533186797546
166_2_2.pts,68,right,95.81883363961154
166_3_1.pts,68,left,108.46609179895295
166_3_1.pts,68,right,91.5194946206059
166_3_2.pts,68,left,108.53709295354082
166_3_2.pts,68,right,96.75269897943707
166_4_1.pts,68,left,104.55615161693956
166_4_1.pts,68,right,85.42491293153957
166_4_2.pts,68,left,98.96450113522747
166_4_2.pts,68,right,90.59934679139674
167_1_1.pts,68,left,95.1808128496612
167_1_1.pts,68,right,88.04681149331242
167_1_2.pts,68,left,96.08374466058248
167_1_2.pts,68,right,87.69991374536487
167_2_1.pts,68,left,95.35524843330741
167_2_1.pts,68,right,88.04096788301324
167_2_2.pts,68,left,94.68486921904565
167_2_2.pts,68,right,88.44647291284275
167_3_1.pts,68,left,94.52741019995793
167_3_1.pts,68,right,86.11919949729878
167_3_2.pts,68,left,94.10607294726282
167_3_2.pts,68,right,84.67231317719967
167_4_1.pts,68,left,94.10150006258017
167_4_1.pts,68,right,84.68768718388499
167_4_2.pts,68,left,90.87316573114425
167_4_2.pts,68,right,85.09778356070419
168_1_1.pts,68,left,112.70214017796843
168_1_1.pts,68,right,97.45104785851319
168_1_2.pts,68,left,113.37109187138985
168_1_2.pts,68,right,98.92231148299601
168_2_1.pts,68,left,110.4245125731953
168_2_1.pts,68,right,98.03630197732319
168_2_2.pts,68,left,111.280050324745
168_2_2.pts,68,right,99.70585181143804
168_3_1.pts,68,left,108.57474178596456
168_3_1.pts,68,right,97.05385972418152
168_3_2.pts,68,left,109.71877440326953
168_3_2.pts,68,right,96.96323453261954
168_4_1.pts,68,left,110.23353677445694
168_4_1.pts,68,right,95.66957429088934
168_4_2.pts,68,left,110.10426140468968
168_4_2.pts,68,right,93.81464621810274
169_1_1.pts,68,left,89.78750371633633
169_1_1.pts,68,right,88.77013907919083
169_1_2.pts,68,left,97.4972030164342
169_1_2.pts,68,right,92.14647908056199
169_2_1.pts,68,left,86.6625987728014
169_2_1.pts,68,right,83.24377602693319
169_2_2.pts,68,left,88.07090982775695
169_2_2.pts,68,right,81.43533484595133
169_3_1.pts,68,left,89.67744403416054
169_3_1.pts,68,right,69.9189074557488
169_3_2.pts,68,left,91.01698393721792
169_3_2.pts,68,right,79.77311234665619
169_4_1.pts,68,left,93.62576262766092
169_4_1.pts,68,right,76.10067175659856
169_4_2.pts,68,left,94.21240051090821
169_4_2.pts,68,right,90.55388592572936
170_1_1.pts,68,left,94.28880557818681
170_1_1.pts,68,right,89.73598042467569
170_1_2.pts,68,left,93.7207121499239
170_1_2.pts,68,right,89.77092962662124
170_2_1.pts,68,left,89.71030590678471
170_2_1.pts,68,right,81.99234055860202
170_2_2.pts,68,left,89.54575066287501
170_2_2.pts,68,right,84.72542709721534
170_3_1.pts,68,left,90.125668752797
170_3_1.pts,68,right,83.9411405625659
170_3_2.pts,68,left,90.19781187371206
170_3_2.pts,68,right,85.51610539996412
170_4_1.pts,68,left,91.28864508920164
170_4_1.pts,68,right,83.87148104904978
170_4_2.pts,68,left,91.86019306971633
170_4_2.pts,68,right,87.17510545591564
171_1_1.pts,68,left,108.72745355679237
171_1_1.pts,68,right,92.97494840980315
171_1_2.pts,68,left,109.80860346846436
171_1_2.pts,68,right,93.7644001066562
171_2_1.pts,68,left,107.52767748093723
171_2_1.pts,68,right,94.85665851752903
171_2_2.pts,68,left,107.24496919902582
171_2_2.pts,68,right,93.71740996044672
171_3_1.pts,68,left,107.97722370957578
171_3_1.pts,68,right,92.07356024065155
171_3_2.pts,68,left,108.49460212942496
171_3_2.pts,68,right,94.05211318214901
171_4_1.pts,68,left,104.42179084753124
171_4_1.pts,68,right,94.36933857161682
171_4_2.pts,68,left,109.01340437826389
171_4_2.pts,68,right,92.99667326561867
172_1_1.pts,68,left,105.9335133156117
172_1_1.pts,68,right,79.93561652042227
172_1_2.pts,68,left,104.64056552538422
172_1_2.pts,68,right,95.66420136022087
172_2_1.pts,68,left,111.90355542286302
172_2_1.pts,68,right,99.25353895957565
172_2_2.pts,68,left,104.76041511375166
172_2_2.pts,68,right,98.28459492322396
172_3_1.pts,68,left,109.20877054281043
172_3_1.pts,68,right,69.23735260941967
172_3_2.pts,68,left,104.13282379956968
172_3_2.pts,68,right,97.50345162124032
172_4_1.pts,68,left,113.99303009516758
172_4_1.pts,68,right,89.96275910635339
172_4_2.pts,68,left,102.30610676678968
172_4_2.pts,68,right,94.95962756906508
173_1_1.pts,68,left,87.6395473760435
173_1_1.pts,68,right,87.076468685735
173_1_2.pts,68,left,91.35709105923611
173_1_2.pts,68,right,89.63856239023968
173_2_1.pts,68,left,90.5819787525213
173_2_1.pts,68,right,86.24693123445681
173_2_2.pts,68,left,88.89557655364835
173_2_2.pts,68,right,86.28059693442734
173_3_1.pts,68,left,92.95556392916397
173_3_1.pts,68,right,84.42526064349592
173_3_2.pts,68,left,88.95290657951792
173_3_2.pts,68,right,85.6740046954475
173_4_1.pts,68,left,90.68281910808078
173_4_1.pts,68,right,84.8300173512039
173_4_2.pts,68,left,88.98327925405738
173_4_2.pts,68,right,85.41005201591389
174_1_1.pts,68,left,98.47084062878152
174_1_1.pts,68,right,87.77103985085284
174_1_2.pts,68,left,100.22531715104618
174_1_2.pts,68,right,93.91158271140522
174_2_1.pts,68,left,100.8777039044197
174_2_1.pts,68,right,93.65020972999586
174_2_2.pts,68,left,102.61207964952271
174_2_2.pts,68,right,92.78636344731794
174_3_1.pts,68,left,104.64087061415768
174_3_1.pts,68,right,87.52296896704065
174_3_2.pts,68,left,100.21256757873347
174_3_2.pts,68,right,96.8888031694639
174_4_1.pts,68,left,98.9782107066724
174_4_1.pts,68,right,88.85017409240116
174_4_2.pts,68,left,99.41915361767843
174_4_2.pts,68,right,91.66343415709572
175_1_1.pts,68,left,113.79093113701006
175_1_1.pts,68,right,98.48092021018304
175_1_2.pts,68,left,108.34673129382149
175_1_2.pts,68,right,101.97493202225947
175_2_1.pts,68,left,108.91412126750237
175_2_1.pts,68,right,99.82809778049572
175_2_2.pts,68,left,108.59413717779104
175_2_2.pts,68,right,100.29176561357808
175_3_1.pts,68,left,107.13696191583723
175_3_1.pts,68,right,97.67189410825638
175_3_2.pts,68,left,108.04673809886881
175_3_2.pts,68,right,102.06530182858972
175_4_1.pts,68,left,106.92907544632357
175_4_1.pts,68,right,95.3167171979233
175_4_2.pts,68,left,107.67698733429017
175_4_2.pts,68,right,102.11581057527013
176_1_1.pts,68,left,103.35818321967653
176_1_1.pts,68,right,94.60310535850407
176_1_2.pts,68,left,105.03652489028649
176_1_2.pts,68,right,96.57775317170324
176_2_1.pts,68,left,101.3120362446031
176_2_1.pts,68,right,94.31372844366005
176_2_2.pts,68,left,101.81169678081635
176_2_2.pts,68,right,94.20086509422299
176_3_1.pts,68,left,101.06455693831983
176_3_1.pts,68,right,87.28732380700467
176_3_2.pts,68,left,99.19845448644855
176_3_2.pts,68,right,90.4745844339724
176_4_1.pts,68,left,102.07161884418323
176_4_1.pts,68,right,93.75225008929412
176_4_2.pts,68,left,98.33598269382934
176_4_2.pts,68,right,94.41565603592677
177_1_1.pts,68,left,95.33539895780812
177_1_1.pts,68,right,89.35923686897483
177_1_2.pts,68,left,96.74805428893362
177_1_2.pts,68,right,89.60979977069721
177_2_1.pts,68,left,93.17183064669044
177_2_1.pts,68,right,85.63280123958862
177_2_2.pts,68,left,91.74228014631225
177_2_2.pts,68,right,85.32565654140741
177_3_1.pts,68,left,94.76972391510093
177_3_1.pts,68,right,87.83412577520448
177_3_2.pts,68,left,95.24781076647149
177_3_2.pts,68,right,88.26597747984341
177_4_1.pts,68,left,92.48538631424128
177_4_1.pts,68,right,80.21276324268965
177_4_2.pts,68,left,91.98201709815051
177_4_2.pts,68,right,86.47254209943692
178_1_1.pts,68,left,104.2214276381994
178_1_1.pts,68,right,97.83097061158884
178_1_2.pts,68,left,103.16689111795725
178_1_2.pts,68,right,94.79374981520552
178_2_1.pts,68,left,100.31045533464814
178_2_1.pts,68,right,92.45678742360914
178_2_2.pts,68,left,100.57857494530226
178_2_2.pts,68,right,92.90351127229917
178_3_1.pts,68,left,98.89543856532397
178_3_1.pts,68,right,90.63613203291986
178_3_2.pts,68,left,99.29964786289247
178_3_2.pts,68,right,91.21853520057688
178_4_1.pts,68,left,100.00741589530028
178_4_1.pts,68,right,90.7173079695931
178_4_2.pts,68,left,98.52702490588844
178_4_2.pts,68,right,91.12334532105368
179_1_1.pts,68,left,101.53597551059865
179_1_1.pts,68,right,95.35467190456781
179_1_2.pts,68,left,101.92825672119692
179_1_2.pts,68,right,92.18227550589349
179_2_1.pts,68,left,102.44903160135561
179_2_1.pts,68,right,94.7206618645349
179_2_2.pts,68,left,102.3593826927947
179_2_2.pts,68,right,95.522576075269
179_3_1.pts,68,left,101.61790121933352
179_3_1.pts,68,right,93.08156872842463
179_3_2.pts,68,left,100.84849071489477
179_3_2.pts,68,right,90.14936743553882
179_4_1.pts,68,left,99.83216229265884
179_4_1.pts,68,right,92.44061949195036
179_4_2.pts,68,left,99.54237106155126
179_4_2.pts,68,right,90.6917671634103
180_1_1.pts,68,left,93.00288957055162
180_1_1.pts,68,right,92.30568301467437
180_1_2.pts,68,left,95.03044824803375
180_1_2.pts,68,right,93.05419831056645
180_2_1.pts,68,left,94.2509051245958
180_2_1.pts,68,right,92.62805975273125
180_2_2.pts,68,left,96.20930450036758
180_2_2.pts,68,right,95.01121280991579
180_3_1.pts,68,left,90.94506650842708
180_3_1.pts,68,right,92.24514038765881
180_3_2.pts,68,left,89.58023230849784
180_3_2.pts,68,right,92.36401430285987
180_4_1.pts,68,left,94.05745622992595
180_4_1.pts,68,right,85.6214844511067
180_4_2.pts,68,left,91.89866402849508
180_4_2.pts,68,right,90.77663854590807
181_1_1.pts,68,left,103.74828690687434
181_1_1.pts,68,right,88.48896618113216
181_1_2.pts,68,left,104.35280027174909
181_1_2.pts,68,right,90.80943189464281
181_2_1.pts,68,left,99.17328479540802
181_2_1.pts,68,right,86.33352049722312
181_2_2.pts,68,left,98.54045776735563
181_2_2.pts,68,right,87.06203954588295
181_3_1.pts,68,left,99.8141878593809
181_3_1.pts,68,right,83.50900599220158
181_3_2.pts,68,left,99.8442365127079
181_3_2.pts,68,right,88.75415519067886
181_4_1.pts,68,left,101.52992966512664
181_4_1.pts,68,right,87.5831897957911
181_4_2.pts,68,left,102.99005670586732
181_4_2.pts,68,right,90.22477303718259
182_1_1.pts,68,left,113.86213041242279
182_1_1.pts,68,right,105.90616745234641
182_1_2.pts,68,left,112.90089370992598
182_1_2.pts,68,right,104.22872701006614
182_2_1.pts,68,left,112.02857615234707
182_2_1.pts,68,right,103.2040855060443
182_2_2.pts,68,left,111.94493280428348
182_2_2.pts,68,right,103.03093991949437
182_3_1.pts,68,left,119.98774507817221
182_3_1.pts,68,right,111.02641027914136
182_3_2.pts,68,left,117.98400208279176
182_3_2.pts,68,right,109.7354302604425
182_4_1.pts,68,left,106.12984392190963
182_4_1.pts,68,right,97.72530735817615
182_4_2.pts,68,left,105.50661234794197
182_4_2.pts,68,right,98.55038673158242
183_1_1.pts,68,left,103.45081909361032
183_1_1.pts,68,right,95.71946947039797
183_1_2.pts,68,left,103.32609812479349
183_1_2.pts,68,right,93.08710363149129
183_2_1.pts,68,left,96.19715261003195
183_2_1.pts,68,right,85.80075479595479
183_2_2.pts,68,left,94.89128743886627
183_2_2.pts,68,right,84.45938764216146
183_3_1.pts,68,left,99.38217533145016
183_3_1.pts,68,right,85.62393925003943
183_3_2.pts,68,left,97.78640784951207
183_3_2.pts,68,right,86.74169333284885
183_4_1.pts,68,left,93.6819182630482
183_4_1.pts,68,right,73.3270239302825
183_4_2.pts,68,left,92.63074211516151
183_4_2.pts,68,right,82.32125409705026
185_1_1.pts,68,left,103.76393977584675
185_1_1.pts,68,right,101.46116657919468
185_1_2.pts,68,left,104.14317660610851
185_1_2.pts,68,right,100.89860957774496
185_2_1.pts,68,left,99.20427496011004
185_2_1.pts,68,right,99.55462697796739
185_2_2.pts,68,left,100.1282886868697
185_2_2.pts,68,right,99.080151115846
185_3_1.pts,68,left,99.76813439517876
185_3_1.pts,68,right,95.40772694656921
185_3_2.pts,68,left,99.45295009450447
185_3_2.pts,68,right,94.81140819923637
185_4_1.pts,68,left,99.51680907068476
185_4_1.pts,68,right,93.20605142490598
185_4_2.pts,68,left,98.79508253085166
185_4_2.pts,68,right,92.1580051023482
187_1_1.pts,68,left,111.18249186560107
187_1_1.pts,68,right,94.34755907959558
187_1_2.pts,68,left,110.31923033091542
187_1_2.pts,68,right,97.92547126443199
187_2_1.pts,68,left,108.6089035945028
187_2_1.pts,68,right,97.29577987265317
187_2_2.pts,68,left,108.71877163606823
187_2_2.pts,68,right,98.03811711282393
187_3_1.pts,68,left,103.74529398911973
187_3_1.pts,68,right,85.64837158113404
187_3_2.pts,68,left,103.3619369181529
187_3_2.pts,68,right,94.22430624740922
187_4_1.pts,68,left,105.8742065758018
187_4_1.pts,68,right,87.80574828310243
187_4_2.pts,68,left,107.95273111271639
187_4_2.pts,68,right,95.25871296661303
188_1_1.pts,68,left,99.47327556364628
188_1_1.pts,68,right,91.9391197456834
188_1_2.pts,68,left,101.21146728618368
188_1_2.pts,68,right,91.9652872631238
188_2_1.pts,68,left,103.60905790786613
188_2_1.pts,68,right,95.20264293862851
188_2_2.pts,68,left,103.9408729200832
188_2_2.pts,68,right,94.96565017737261
188_3_1.pts,68,left,99.90454813540214
188_3_1.pts,68,right,90.92003994001787
188_3_2.pts,68,left,100.95926643563838
188_3_2.pts,68,right,92.08434691221959
188_4_1.pts,68,left,96.27291360444481
188_4_1.pts,68,right,87.66738845472825
188_4_2.pts,68,left,96.72883651447718
188_4_2.pts,68,right,88.88961165181854
189_1_1.pts,68,left,115.83670821330534
189_1_1.pts,68,right,111.38752403271604
189_1_2.pts,68,left,112.42902145131389
189_1_2.pts,68,right,114.45508607515977
189_2_1.pts,68,left,106.42977495695872
189_2_1.pts,68,right,96.62118722619796
189_2_2.pts,68,left,98.7001729417037
189_2_2.pts,68,right,91.49468205569232
189_3_1.pts,68,left,114.6726729586095
189_3_1.pts,68,right,93.07348704488537
189_3_2.pts,68,left,111.38495695771587
189_3_2.pts,68,right,98.29810726743992
189_4_1.pts,68,left,113.2131849453598
189_4_1.pts,68,right,98.93514288916754
189_4_2.pts,68,left,111.96594075432048
189_4_2.pts,68,right,99.73893415437125
190_1_1.pts,68,left,109.03319992106888
190_1_1.pts,68,right,98.70019419278995
190_1_2.pts,68,left,111.24892250476961
190_1_2.pts,68,right,100.48905666511378
190_2_1.pts,68,left,107.4284324458743
190_2_1.pts,68,right,97.69096274960361
190_2_2.pts,68,left,105.15366441770927
190_2_2.pts,68,right,97.97795903572168
190_3_1.pts,68,left,107.69150164358372
190_3_1.pts,68,right,90.43088002523749
190_3_2.pts,68,left,107.36373525763817
190_3_2.pts,68,right,97.20643691677809
190_4_1.pts,68,left,107.68705154353003
190_4_1.pts,68,right,95.28597882412826
190_4_2.pts,68,left,108.13237908603305
190_4_2.pts,68,right,98.88798190348736
191_1_1.pts,68,left,97.83877734895754
191_1_1.pts,68,right,93.69062882848944
191_1_2.pts,68,left,99.19489541582041
191_1_2.pts,68,right,95.37134939249017
191_2_1.pts,68,left,101.34618406248838
191_2_1.pts,68,right,97.40794790595889
191_2_2.pts,68,left,101.45932735447354
191_2_2.pts,68,right,97.14714113538173
191_3_1.pts,68,left,98.94084717381503
191_3_1.pts,68,right,93.27032070159173
191_3_2.pts,68,left,97.97298343732882
191_3_2.pts,68,right,92.46216483708945
191_4_1.pts,68,left,98.73852395820205
191_4_1.pts,68,right,94.80848981162555
191_4_2.pts,68,left,99.18066476665473
191_4_2.pts,68,right,94.99147636177098
193_1_1.pts,68,left,107.71074389062693
193_1_1.pts,68,right,100.3257581255792
193_1_2.pts,68,left,103.62915739683396
193_1_2.pts,68,right,97.93095926609611
193_2_1.pts,68,left,103.26107193056828
193_2_1.pts,68,right,95.16462356505058
193_2_2.pts,68,left,103.97666095878868
193_2_2.pts,68,right,95.30997731160615
193_3_1.pts,68,left,101.89975177840236
193_3_1.pts,68,right,88.833631090339
193_3_2.pts,68,left,103.23941814553089
193_3_2.pts,68,right,97.18856374794767
193_4_1.pts,68,left,103.19924847177374
193_4_1.pts,68,right,94.20112777839881
193_4_2.pts,68,left,98.96173450407767
193_4_2.pts,68,right,92.21392111341497
196_1_1.pts,68,left,99.52377703901267
196_1_1.pts,68,right,92.2706993302256
196_1_2.pts,68,left,99.68542311316132
196_1_2.pts,68,right,93.98180844022131
196_2_1.pts,68,left,98.14305422938614
196_2_1.pts,68,right,91.32020955164066
196_2_2.pts,68,left,98.76329713582314
196_2_2.pts,68,right,91.14868700980348
196_3_1.pts,68,left,96.00273033342448
196_3_1.pts,68,right,88.98120712699833
196_3_2.pts,68,left,98.40417807426782
196_3_2.pts,68,right,92.78609412394611
196_4_1.pts,68,left,97.6832043946427
196_4_1.pts,68,right,91.9198021816361
196_4_2.pts,68,left,98.52526058453232
196_4_2.pts,68,right,93.06823501096149
197_1_1.pts,68,left,97.94433434482059
197_1_1.pts,68,right,95.31227162930745
197_1_2.pts,68,left,99.93834703900639
197_1_2.pts,68,right,93.44499516292991
197_2_1.pts,68,left,98.21660572570093
197_2_1.pts,68,right,94.26695585602148
197_2_2.pts,68,left,98.88592503387711
197_2_2.pts,68,right,91.76160925796317
197_3_1.pts,68,left,96.61926943492631
197_3_1.pts,68,right,82.09367653496692
197_3_2.pts,68,left,96.48141639614104
197_3_2.pts,68,right,85.12281769857269
197_4_1.pts,68,left,99.36128000439165
197_4_1.pts,68,right,88.31844327976518
197_4_2.pts,68,left,99.66315712675483
197_4_2.pts,68,right,95.31435897436673
198_1_1.pts,68,left,104.55022250813242
198_1_1.pts,68,right,97.43821770585936
198_1_2.pts,68,left,101.75911166464539
198_1_2.pts,68,right,99.38878756415247
198_2_1.pts,68,left,102.73386750469497
198_2_1.pts,68,right,94.15344538231791
198_2_2.pts,68,left,101.06135293006699
198_2_2.pts,68,right,93.42931107556966
198_3_1.pts,68,left,102.60964142835486
198_3_1.pts,68,right,91.06198667604876
198_3_2.pts,68,left,99.80827806488684
198_3_2.pts,68,right,90.90501453791697
198_4_1.pts,68,left,102.32816093388516
198_4_1.pts,68,right,89.10941405950199
198_4_2.pts,68,left,100.13819229014914
198_4_2.pts,68,right,93.82881690551623
199_1_1.pts,68,left,106.75471677804734
199_1_1.pts,68,right,91.29798914482662
199_1_2.pts,68,left,106.01205613330549
199_1_2.pts,68,right,92.43872083379826
199_2_1.pts,68,left,104.16730278445773
199_2_1.pts,68,right,92.00852455222706
199_2_2.pts,68,left,103.20616628878228
199_2_2.pts,68,right,92.20237056725938
199_3_1.pts,68,left,106.21739265992284
199_3_1.pts,68,right,86.67535090865734
199_3_2.pts,68,left,103.02298397997848
199_3_2.pts,68,right,91.95859164395071
199_4_1.pts,68,left,104.26082229317969
199_4_1.pts,68,right,88.97524893911671
199_4_2.pts,68,left,103.6991487114153
199_4_2.pts,68,right,91.17875067948793
200_1_1.pts,68,left,99.60409897369244
200_1_1.pts,68,right,94.32879010746876
200_1_2.pts,68,left,102.69698044963262
200_1_2.pts,68,right,93.22881996300524
200_2_1.pts,68,left,102.89791088933188
200_2_1.pts,68,right,94.29414037482807
200_2_2.pts,68,left,101.69811034981042
200_2_2.pts,68,right,94.50286481783381
200_3_1.pts,68,left,99.61753380373807
200_3_1.pts,68,right,88.80010599624556
200_3_2.pts,68,left,99.31475861343294
200_3_2.pts,68,right,90.5611130823944
200_4_1.pts,68,left,99.3234043261931
200_4_1.pts,68,right,90.75170051299314
200_4_2.pts,68,left,99.78589148842084
200_4_2.pts,68,right,93.23169453705108
201_1_1.pts,68,left,112.16414088649528
201_1_1.pts,68,right,100.61224448691341
201_1_2.pts,68,left,110.70946659562988
201_1_2.pts,68,right,100.51424688515003
201_2_1.pts,68,left,111.8205006031492
201_2_1.pts,68,right,98.60277075355324
201_2_2.pts,68,left,112.08380416567769
201_2_2.pts,68,right,100.60162133109206
201_3_1.pts,68,left,111.5000284616306
201_3_1.pts,68,right,93.3325191198116
201_3_2.pts,68,left,111.04458117563519
201_3_2.pts,68,right,98.34031623680879
201_4_1.pts,68,left,108.55006252326878
201_4_1.pts,68,right,92.6805413397429
201_4_2.pts,68,left,110.17177004518392
201_4_2.pts,68,right,98.10121850104048
202_1_1.pts,68,left,101.66706406438728
202_1_1.pts,68,right,91.6384230201018
202_1_2.pts,68,left,100.9508590345102
202_1_2.pts,68,right,91.62705990787396
202_2_1.pts,68,left,101.03393636477354
202_2_1.pts,68,right,92.05563172614703
202_2_2.pts,68,left,100.02898302728174
202_2_2.pts,68,right,91.05898389566572
202_3_1.pts,68,left,99.83738129815015
202_3_1.pts,68,right,89.61606224332778
202_3_2.pts,68,left,99.73303216337108
202_3_2.pts,68,right,91.22942547378983
202_4_1.pts,68,left,100.40242759750498
202_4_1.pts,68,right,91.40726914748083
202_4_2.pts,68,left,98.67226220239851
202_4_2.pts,68,right,89.7687248844991
203_1_1.pts,68,left,96.93405621879121
203_1_1.pts,68,right,96.27472103020833
203_1_2.pts,68,left,97.9931667969195
203_1_2.pts,68,right,95.77480243490162
203_2_1.pts,68,left,99.50558119034213
203_2_1.pts,68,right,94.25878402229212
203_2_2.pts,68,left,100.5137207838092
203_2_2.pts,68,right,92.02729550549417
203_3_1.pts,68,left,100.21829197542839
203_3_1.pts,68,right,92.82144834768046
203_3_2.pts,68,left,99.19353396545341
203_3_2.pts,68,right,96.3440301594297
203_4_1.pts,68,left,96.87847444679795
203_4_1.pts,68,right,93.44967813183969
203_4_2.pts,68,left,98.0873279165334
203_4_2.pts,68,right,94.13733107953387
206_1_1.pts,68,left,115.59921658519627
206_1_1.pts,68,right,101.4842448760179
206_1_2.pts,68,left,111.54552954000937
206_1_2.pts,68,right,102.64790251036686
206_2_1.pts,68,left,108.43283026896827
206_2_1.pts,68,right,97.31786657078388
206_2_2.pts,68,left,106.46354774822638
206_2_2.pts,68,right,97.67446079323906
206_3_1.pts,68,left,119.48868421784175
206_3_1.pts,68,right,104.13802203806253
206_3_2.pts,68,left,110.02400088869496
206_3_2.pts,68,right,100.87844714156964
206_4_1.pts,68,left,107.3306434178981
206_4_1.pts,68,right,97.20313473011612
206_4_2.pts,68,left,106.8163189109906
206_4_2.pts,68,right,99.77572708955816
207_1_1.pts,68,left,107.74033549245979
207_1_1.pts,68,right,93.26342495691677
207_1_2.pts,68,left,106.46377099928826
207_1_2.pts,68,right,98.02518924037389
207_2_1.pts,68,left,103.59784216998813
207_2_1.pts,68,right,92.81410733901868
207_2_2.pts,68,left,101.9861015239604
207_2_2.pts,68,right,91.3051268946602
207_3_1.pts,68,left,101.58733262909529
207_3_1.pts,68,right,88.74353068393206
207_3_2.pts,68,left,100.32589065695412
207_3_2.pts,68,right,91.08580298115743
207_4_1.pts,68,left,99.04506280883237
207_4_1.pts,68,right,85.1042762112718
207_4_2.pts,68,left,97.53275057071285
207_4_2.pts,68,right,89.25111432559882
208_1_1.pts,68,left,103.84014038281262
208_1_1.pts,68,right,89.11950163824972
208_1_2.pts,68,left,103.35973684512963
208_1_2.pts,68,right,89.25524329587343
208_2_1.pts,68,left,100.98363392429263
208_2_1.pts,68,right,89.46235652838084
208_2_2.pts,68,left,99.94347759733995
208_2_2.pts,68,right,88.51078433508037
208_3_1.pts,68,left,102.42843551488903
208_3_1.pts,68,right,85.60064534186898
208_3_2.pts,68,left,101.52855232916288
208_3_2.pts,68,right,90.86713246395658
208_4_1.pts,68,left,102.25043038282146
208_4_1.pts,68,right,88.26850844267418
208_4_2.pts,68,left,102.51173707895325
208_4_2.pts,68,right,89.57945034576849
209_1_1.pts,68,left,97.53497740269609
209_1_1.pts,68,right,92.5829389468047
209_1_2.pts,68,left,98.58997605472992
209_1_2.pts,68,right,89.87600313920163
209_2_1.pts,68,left,96.26913115511701
209_2_1.pts,68,right,90.00755567620735
209_2_2.pts,68,left,95.51007887768822
209_2_2.pts,68,right,88.8562483385696
209_3_1.pts,68,left,96.76159088952714
209_3_1.pts,68,right,87.28290466271795
209_3_2.pts,68,left,97.16271889364539
209_3_2.pts,68,right,90.50424814860601
209_4_1.pts,68,left,96.75922345153688
209_4_1.pts,68,right,90.18651350888823
209_4_2.pts,68,left,96.60636659561088
209_4_2.pts,68,right,87.85296879018944
210_1_1.pts,68,left,114.23720185369174
210_1_1.pts,68,right,104.0203715638325
210_1_2.pts,68,left,112.89899041301378
210_1_2.pts,68,right,106.29356330791833
210_2_1.pts,68,left,114.27370370749246
210_2_1.pts,68,right,105.13529606628046
210_2_2.pts,68,left,112.38206235377994
210_2_2.pts,68,right,105.71829755744486
210_3_1.pts,68,left,114.1842807988716
210_3_1.pts,68,right,96.10950761053194
210_3_2.pts,68,left,113.9614943403156
210_3_2.pts,68,right,104.8473404751986
210_4_1.pts,68,left,112.52555068393234
210_4_1.pts,68,right,100.20904758068389
210_4_2.pts,68,left,110.36999894508872
210_4_2.pts,68,right,101.4342352728549
211_1_1.pts,68,left,101.21561469594394
211_1_1.pts,68,right,92.37382225260332
211_1_2.pts,68,left,101.85803417965833
211_1_2.pts,68,right,90.00637310922922
211_2_1.pts,68,left,101.42783954587834
211_2_1.pts,68,right,92.33796865215064
211_2_2.pts,68,left,97.88468988701848
211_2_2.pts,68,right,90.65187178952476
211_3_1.pts,68,left,102.35381803997892
211_3_1.pts,68,right,93.47460100729083
211_3_2.pts,68,left,99.00280907350282
211_3_2.pts,68,right,89.25737725455028
211_4_1.pts,68,left,100.592714633621
211_4_1.pts,68,right,90.62481957836451
211_4_2.pts,68,left,97.11755838415623
211_4_2.pts,68,right,88.65928836500376
212_1_1.pts,68,left,117.80489511240376
212_1_1.pts,68,right,111.9772884760318
212_1_2.pts,68,left,115.65467932756161
212_1_2.pts,68,right,113.39534830614626
212_2_1.pts,68,left,111.7615521615352
212_2_1.pts,68,right,108.17994635957774
212_2_2.pts,68,left,113.34555209133217
212_2_2.pts,68,right,108.56398374026051
212_3_1.pts,68,left,113.95924832015363
212_3_1.pts,68,right,106.60710411925865
212_3_2.pts,68,left,113.3262973855191
212_3_2.pts,68,right,107.63787776356631
212_4_1.pts,68,left,113.29128186878381
212_4_1.pts,68,right,106.96348915413976
212_4_2.pts,68,left,114.17981031846703
212_4_2.pts,68,right,109.80549247166299
